Video ID,Comment,Timestamp
0o52bqGYWT0,O que fazer quando você digita o texto mas essa digitação não aparece em tempo real? eu tenho que aplicar o texto pra revelar o que eu digitei.,2021-10-30T22:48:55Z
0o52bqGYWT0,"Meu Deus, ADOBE... kkkk

Entra versão, sai versão e as abas continuam não sendo relativas (como as do Chrome, por exemplo), mas sim absolutas. Se a camada original tiver um nome muito grande ele ocupa toda a parte das abas e cria aquela setinha à direita AINDA :/.

Opção de criar camadas PARA BAIXO só em sonho, né? 

E Parabéns pelo vídeo, muito informativo!!!",2021-10-30T20:10:08Z
0o52bqGYWT0,Qual a ferramenta do photoshop que retiramos os fundos das imagens mais rapido e facil?,2021-10-30T19:03:01Z
0o52bqGYWT0,Mudei pro afinity pra mim está bom é mais pratico,2021-10-30T15:37:18Z
0o52bqGYWT0,Amei o vídeo!,2021-10-30T14:17:46Z
0o52bqGYWT0,"Cara que felicidades em ver vc de volta, ótimo vídeo como sempre.",2021-10-30T13:48:31Z
0o52bqGYWT0,Bom dia irmão deus abençoe otimo trabalho🙌,2021-10-30T09:22:24Z
0o52bqGYWT0,PARABÉNS LIUTE!!! HÁ MAIS DE 8 ANOS QUE O ACOMPANHO E SEMPRE ADMIRO SEU TRABALHO... OBRIGADO PELO CONTEÚDO E SUCESSO SEMPRE!!!,2021-10-30T04:30:06Z
0o52bqGYWT0,show!!,2021-10-30T01:29:24Z
0o52bqGYWT0,"Essa parada de editar vetor dentro do PS vai ser uma mão na roda hein, curti mto!!",2021-10-30T01:07:26Z
KVZET_1kp8A,"No funciona, sería bueno buscar otro método por favor, saludos.",2022-02-09T17:37:34Z
KVZET_1kp8A,ya no funciona. si hay un nuevo metodo avisame pleaseee,2021-12-26T05:52:50Z
KVZET_1kp8A,No funciona crack :(,2021-12-23T04:17:11Z
KVZET_1kp8A,1:35,2021-12-10T01:15:17Z
KVZET_1kp8A,genial,2021-11-22T22:26:37Z
KVZET_1kp8A,muchas gracias bro me ayudo mucho,2021-11-17T20:55:08Z
KVZET_1kp8A,YA NO SIRVE EL MÉTODO,2021-11-13T07:42:59Z
KVZET_1kp8A,"ya no funciona, cuando lo actualizas?",2021-11-12T02:45:29Z
KVZET_1kp8A,Ya no funciona probé con mas de 10 imágenes,2021-11-01T19:59:34Z
KVZET_1kp8A,Wuow!! Me funciono a la perfección! Muchas gracias,2021-10-22T05:29:30Z
KVZET_1kp8A,"Muy buen video, tengo una consulta, ¿hay algún problema con los derechos de autor?, hay iconos que puedo alterar para quitar ese problema, pero si uso las imágenes tal cual como estan ¿Me pueden denunciar por copyright, ya que no compre los derechos de comercialización.
Tenia entendido que en Adobe stock uno podía pagar, pero el pago era para obtener la licencia de uso de manera comercial y evitar esos problemas.",2021-10-11T03:07:24Z
KVZET_1kp8A,al parecer ese metodo ya esta desactualizado ya no permite descargar ninguna imagen,2021-08-24T17:50:16Z
KVZET_1kp8A,"Hola buenas noches! Una consulta si quiero utilizar algún vector para crear logos modificarlos, para luego poderlo comercializarlo en alguna web como por ejemplo fiveer ahí algún problema con el copyright? Le agradecería mucho su respuesta?",2021-08-10T04:02:30Z
KVZET_1kp8A,"No sirve, porque debes tener la imagen descargada para subirla a la pagina y precisamente por eso la necesito, porque no la puedo descargar ajjajajaj",2021-08-09T21:14:48Z
KVZET_1kp8A,eso solo es opcional si la imagen esta en otras paginas sin marca de agua pero la mayoria estan  en adobe stock y te las da con marca de agua osea quedas igual para esa gracias solo vas a imagenes de giogle y le das buscar imagenes similares o mas tamaños y te da un mejor resultado,2021-07-30T02:31:00Z
KVZET_1kp8A,no funciona malisimo,2021-07-30T02:28:54Z
KVZET_1kp8A,No me sirvió 😞,2021-07-20T04:34:53Z
KVZET_1kp8A,Ya no funciona !!.,2021-07-14T22:39:20Z
KVZET_1kp8A,no funciona :(,2021-07-13T15:17:01Z
KVZET_1kp8A,Práctico y eficaz. Buen video. Sí funciona.,2021-07-08T02:36:24Z
KVZET_1kp8A,"Bro no me dejo me sale un mensaje así Lo sentimos, pero TinEye no pudo leer esa imagen. Esto puede deberse a un formato de archivo no compatible si la imagen no es JPEG, PNG, GIF, BMP, TIFF o WebP. O la imagen podría estar dañada si la carga no se completó. Intente cargar su imagen nuevamente.",2021-06-14T21:09:12Z
KVZET_1kp8A,No funciona !!!!!,2021-06-13T23:48:59Z
KVZET_1kp8A,"Que gracia gente. Eso cuesta dinero porque hay gente que se tiene que comprar una cámara, hacer sesiones y editarlas. Si queréis contenido de calidad hay que pagarlo. Vídeo denunciado.",2021-06-10T16:23:27Z
KVZET_1kp8A,Ami tampoco me deja,2021-06-02T15:12:38Z
KVZET_1kp8A,Ya no funciona bro,2021-05-20T12:59:35Z
zFaoD6Bsp2s,"Nmms soy victima de esto, y lo peor es que es con el servicio de adobe stock que me es más inutil que nada :(",2022-03-23T00:36:29Z
zFaoD6Bsp2s,"gracias por compartir, Yo tuve problemas al comprar pero em la pagina  stockphotos son unos hijos de puta, 58 DOLARES POR DESCARGAR UN PINCHE VIDEO DE 17 SEGUNDOS  , SE MAMARON 
 cuidado al comprar en cualquier pagina, es lamentable que tengas que aprender por errores al tener poca experiencia al comprar, RECOMIENDO A TODOS QUE CORROBOREN TODO LO QUE MAS PUEDAN Y DESPEJEN DUDAS ANTES DE HACER COMPRAS EN LINEA,  (PERO ESO ME PASA POR PENDEJO)",2022-03-16T21:08:41Z
zFaoD6Bsp2s,"Es una aplicacion para profesionales que se dedican a usarla todo el tiempo, si sos un aficionado o sale un trabajo cada mucho tiempo no te sirve, no es por nada pero no te quejes si sos un aficionado. Adobe se diseño para gente que vive de eso, es una facilidad para porfesionales.",2022-03-11T06:40:35Z
zFaoD6Bsp2s,"Una consulta, yo tenía un contrato anual de pago mensual, el cual terminaba en septiembre de 2022, pero hoy cuando voy a utilizar Indesing, me sale una pantalla en donde me dice: ""empieza tu prueba gratis por 7 días"", pero cómo, si se supone que termina en septiembre, no me pude comunicar con adobe, que horror, asi que obligado a descargar la versión de prueba de indesing, necesitaba sacar un trabajo urgente. Tu sabes de alguien que le haya pasado lo mismo ? muchas gracias",2022-03-08T03:30:59Z
zFaoD6Bsp2s,Y como aplico esa licencia ???,2022-03-02T09:56:49Z
zFaoD6Bsp2s,"Gracias, me has alertado de algo muy importante. De verdad gracias. quiero hacerte una consulta: ¿Sabes si Afininity y Adobe son compatibles, en caso de tener trabajos hechos con programas de Adobe y continuarlos con Afinity de
 Serif?",2022-03-01T14:05:43Z
zFaoD6Bsp2s,"Yo me quedé sin trabajo y, por tanto, ya no necesitaba Adobe Cloud, así que me quise dar de baja. Sesenta euros de penalización tenía que pagar, así que he seguido, pero pensé que era porque había aprovechado una oferta de Halloween del año pasado, aunque ya había pasado igualmente 1 año... que era la condición para aprovechar la oferta.",2022-02-25T19:26:48Z
zFaoD6Bsp2s,Una alternativa a Indesign?,2022-02-18T06:47:37Z
zFaoD6Bsp2s,Uso Ilustrator Original,2022-02-12T03:57:08Z
zFaoD6Bsp2s,Gracias por hacer esta explicacion realmente estas empresas son muy audaces y te meten la mano al bolsillo sin piedad. Y claro no puedes reclamar a nadie por que ellos escriben en los terminos y condiciones todo a su favor y claro la mayoria no leemos pues pensamos que actuan de buen fe pero no...,2022-02-11T16:55:03Z
zFaoD6Bsp2s,Pague 300$ por el after effects no hay alguna forma de descargar el programa sin necesidad de actualizarlo?,2022-02-08T02:06:52Z
zFaoD6Bsp2s,"de lo que me salve, gracias",2022-02-07T02:32:12Z
zFaoD6Bsp2s,"Hola buenas noches, quisiera saber que sucede si pago el plan anual prepago de estudiantes y pretendo usarlo durante el año completo pero no tengo como comprobar que soy estudiante, me harán un cargo después para tener el plan de personas que no pueden tener ese descuento de estudiante o ya por haber pagado el plan de todo el año desde un principio no debería tener algún problema? otra opción que vi si fue lo de affinity pero tengo cursos pagados que son en illustrator y mis libros de la escuela eran de adobe , le agradecería mucho de su ayuda ya que en este momento puedo pagar el prepago anual de creative cloud y si me llegaran a cobrar mas por no ser estudiante no podría pagar el restante, muchas gracias.",2022-01-22T07:41:09Z
zFaoD6Bsp2s,"Yo no creo que sea una trampa. Tal vez no es la forma más amigable para el consumidor, pero con sentido común se puede deducir que si dice ""PLAN ANUAL de PAGO MENSUAL"" se entenderá que el comprador está COMPROMETIDO por UN AÑO, pero pagando por MES. Adobe, obviamente ofrece esa como la primera opción porque es la más viable tanto para ellos como para el consumidor. Se entiende la queja del señor que puso el tweet, pero las bases no. Uno debe leer todo lo que involucre un contrato.",2022-01-04T21:39:19Z
zFaoD6Bsp2s,Me acaban de cobrar 150 dolares por cancelar mi plan! Son unas ratas vaya manera de quedar curado que mal por adobe era una de mis caballitos de batalla pero odio me alejan con esas actitudes tan nefastas.,2021-12-29T12:15:05Z
zFaoD6Bsp2s,"Me encuentro en la misma situación, también reconozco que fue mi culpa por no leer las letras pequeñas pero sí pienso que deberían hacer mucho más visible esa cláusula. Ahora estoy esperando a que se termine este mes y que me quiten el acceso a los programas, lo que no me queda claro es si con eso se anula automáticamente el contrato o si va quedar esa deuda ahí por los siglos de los siglos. si alguien pudiera aclararme esa duda estaría muy agradecida.",2021-12-13T21:11:05Z
zFaoD6Bsp2s,"Yo no creo que esté mal, yo siempre leo",2021-12-01T12:59:03Z
zFaoD6Bsp2s,"Uffff que susto me llevé, no saben lo que me hizo enojar ese abono para cancelar...felizmente encontré este video que me dio el dato de los 14 días y pude salirme",2021-12-01T04:03:51Z
zFaoD6Bsp2s,"Buena noche, tengo una pregunta hace poco cree una cuenta de adobe que se me pedía para poder usar Lightroom Mobile y poco después elimine mi cuenta, mi pregunta es si al crear una cuenta no me subscribe a algo y si después de haber eliminado mi cuenta no me cobran o multan? saludos.",2021-11-28T01:45:42Z
zFaoD6Bsp2s,"Alguien sabe de una alternativa de After Effects?
He usado DaVinci R y me parece más reemplazo de premiere
Pero para after?, es decir la misma compatibilidad con vectores y archivos psd?",2021-11-02T14:24:19Z
zFaoD6Bsp2s,Me colgué en darlo de baja cuando se cumplió el año. Tampoco te dicen con claridad que se renueva automáticamente! Ahora me están cobrando el doble de lo que pagaba hasta hace unos meses y si lo quiero dar de baja me cobran 13mil argentinos. Me siento estafada.,2021-10-21T15:52:37Z
zFaoD6Bsp2s,a mi me la suda por eso lo pirateo por caro por que no venden los programas como antes eso de andar pagando rentas por programas es basura,2021-10-11T14:41:01Z
zFaoD6Bsp2s,Excelente,2021-10-10T17:38:49Z
zFaoD6Bsp2s,"una pregunta y cuando hay una falla en la factura de cobro, te piden ID de IVA  que es es o como se cual es mi ID",2021-09-30T16:53:33Z
zFaoD6Bsp2s,"buenas, tengo ps en el iphone lo tengo que pagar tambien en el ordenador ?",2021-09-19T20:49:43Z
zFaoD6Bsp2s,Necesito ayuda me está pasando esto justo ahora los 14 días son los del periodo de prueba o desde cuando ayuda para cancelar por favor,2021-09-06T02:49:33Z
zFaoD6Bsp2s,adobe es egoista y ladron,2021-09-06T00:27:01Z
zFaoD6Bsp2s,"Claramente dice que es un pago anual diferido a pagos. 

Tienes la opción de pago mensual, y pago de contado anual. 

Solo tienes que leer los contratos.",2021-09-02T07:38:40Z
zFaoD6Bsp2s,adobe botón!!,2021-08-31T18:34:25Z
zFaoD6Bsp2s,Cómo se puede cancelar una suscripción,2021-08-28T17:56:53Z
zFaoD6Bsp2s,Entonces si por ejemplo no pago y quiero quitar mi plan no puedo entonces para que no lo cobren puedo perfectamente cambiar de tarjeta y así solo me llegarían los mensajes de los meses pendientes pero no pasaría nada no es así?,2021-08-27T15:36:58Z
zFaoD6Bsp2s,"Acabé de comprar el paquete de $20 por estudiante, luego vi este video, al momento de cancelarlo me daba la opción de 60 días gratis y que luego de esos días me cobraban y acepté, volví a querer cancerlarlo y me dieron otros 60, pasé de tener hasta septiembre 24 del 2021 a enero 2022

""El siguiente pago está programado para el 24 ene 2022""

No sé si es algún bug o algo y creo que si vuelvo a cancelar me a de dar otros 60 días pero ya no me arriesgo. 
Aunque temo que me quieran cobrar esos días ""gratis"" de golpe cuando llegue el 24 de enero",2021-08-24T09:58:32Z
zFaoD6Bsp2s,"AYUDA, yo coloque una tarjeta sin dinero, para evitarme esos problemas, sino cancelo el pago de mes a mes anual, no utilizo la cuenta de adobbe ,  aun asi se generaria una deuda?",2021-08-23T02:42:23Z
zFaoD6Bsp2s,"A ver si entendí bien. Si contrato y cancelo antes de los 14 días, no me cobran nada de nada? Como si fuera una prueba gratis de 14 días",2021-08-21T16:40:00Z
zFaoD6Bsp2s,Ahhh que ratas!!. Mejor busco alternativas,2021-08-13T22:24:36Z
zFaoD6Bsp2s,"Yo tengo un problema, page un mes de prueba en photoshop, pasaron los 7 días y no me deja acceder a la compra mensual que hice. Si me podrías ayudar te lo agradecería bastante!!",2021-08-02T03:55:26Z
zFaoD6Bsp2s,Yo no tengo ningún plan! Más bien mi pregunta es si me cobran por solo tener una cuenta de adobe stock? (No la uso) y no terminé de completar mis datos personales,2021-07-31T03:16:08Z
zFaoD6Bsp2s,"Alguien sabe si uno deja de pagar el plan anual pasa algo, digamos si le cobran dos veces o algo así?",2021-07-26T08:56:24Z
zFaoD6Bsp2s,A mí anoche se me descarga se me descargó y se me compro todo el paquete de Adobe Creative solo tenía comprado el paquete de fotos y se me descargo el paquete entero o sea yo tenía el paquete de fotos comprado desde el 12 y hoy 22 no sé por qué se compró el paquete completo de Adobe o sea de todas las aplicaciones y ahora quiero dar el reembolso porque yo no necesito toda la librería de Adobe y me está diciendo que me va a cobrar 139 dólares por la revo por la por cancelar WTF q pedo con esta compañía,2021-07-22T21:02:59Z
zFaoD6Bsp2s,"Tengo una duda, yo cancele por medio de adobe un plan anual de pago mensual y me mandaron que se haria un cobro por condición de cancelación, pero cuando quería pagar ya no me daba la opción de pagar o de cambiar de opción de pago 

Y bueno ya no puedo pagar el adeudo, habrá caducado la deuda? o que pasara si ya no puedo pagar el adeudo por cancelación? 
Y no me sale una opción donde diga que tengo que pagar la cantidad por cancelación 
Alguien me podría explicar",2021-07-18T05:22:12Z
zFaoD6Bsp2s,"Soy una nueva victima de esto, es increíble que no te lo digan desde el principio y nunca he visto esto en otros productos de otras empresas de software. Pero tengo que admitir que también es mi culpa por no leer las letras pequeñas, esto me servirá de experiencia. Caballero nomas, tendré que sacarle el jugo a Adobe por pura obligación.",2021-07-03T04:45:58Z
zFaoD6Bsp2s,"Hola, si decidiera contratar un plan a medias con un amigo es posible usar la misma cuenta en su computadora y la mia?",2021-07-02T20:15:31Z
zFaoD6Bsp2s,"como puede instalar las versiones viejas de adobe?
pide un numero de canje, donde se encuentra?",2021-07-01T02:45:00Z
zFaoD6Bsp2s,"El video que más se necesita ver, muchas gracias, saludos 👍",2021-06-26T07:46:40Z
zFaoD6Bsp2s,Adobe es un puto asco,2021-06-19T19:44:29Z
zFaoD6Bsp2s,"alguien me podria decir las alternativas de los siguientes programas de adobe 
photoshop 
animate 
illustrator
after effects 
premiere pro 
por favor 
tenia pensado comprando adobe pero despues de ver este video creo que mejor paso",2021-06-02T18:48:07Z
zFaoD6Bsp2s,¿qué pasa si dejo de pagarlo?,2021-06-02T18:22:46Z
zFaoD6Bsp2s,"@Jan González Tu suscripción a Acrobat Pro DC ha vencido. Hemos intentado comunicarnos contigo para que cambiases los datos de pago porque no se ha podido realizar el pago. Ya no dispones de acceso a las herramientas de pago ni a los servicios en línea incluidos en tu suscripción y tu cuenta pasará a ser un abono de nivel básico y gratuito.

Me enviaron esto a mi correo",2022-02-15T19:31:56Z
zFaoD6Bsp2s,@Jan González y como quitas las tarjetas??,2022-02-15T19:25:25Z
zFaoD6Bsp2s,"@ruben morales romeu Sí, eso fue exactamente lo que hice",2022-01-31T18:17:49Z
zFaoD6Bsp2s,@Jan González entonces tú lo que has hecho es ignorarlos y te han dejado tranquilo?,2022-01-31T18:11:08Z
zFaoD6Bsp2s,"@ruben morales romeu Si te meten a una lista de morosos que te tenga sin cuidado te haces otra cuenta con otro correo, no pagues ese dinero y si está linkeado a tu tarjeta directamente quitala y pon una cuenta de Paypal sin tarjeta vinculada",2022-01-31T17:48:02Z
zFaoD6Bsp2s,"Jan, yo me he dado de baja y ahora me quieren cobrar 99€ por incumplir el contrato. No sé si pagarlo o no. A ti ya te han dejado tranquilo? No te han metido en una lista de morosos o algo así?",2022-01-31T17:36:15Z
zFaoD6Bsp2s,"@ThiagoYarch Guitar Sí, sin cobros ni nada",2021-08-23T02:16:07Z
zFaoD6Bsp2s,@Jan González así? Osea si dejas de pagar simplemente te cancelan el plan?,2021-08-23T02:05:08Z
zFaoD6Bsp2s,"@mmISAQUe -.- No se puede, tienes que pagar 6 meses de suscripción o haber pagado con Paypal y quitar las tarjetas enlazadas a la cuenta.",2021-07-28T15:50:55Z
zFaoD6Bsp2s,@Jan González cómo canceló el cobro automático?,2021-07-28T15:38:06Z
zFaoD6Bsp2s,Gracias de todas maneras,2021-07-13T05:23:27Z
zFaoD6Bsp2s,@Jan González siii igualmente,2021-07-13T05:23:09Z
zFaoD6Bsp2s,Update: Adobe simplemente se dio por vencido y me cancelaron el plan,2021-07-13T05:19:10Z
zFaoD6Bsp2s,Igualmente :( necesito saber si dejo de pagarlo :(,2021-06-09T03:03:25Z
zFaoD6Bsp2s,"Deja explico, lo tenía ligado a una cuenta de paypal entonces cancelé el cobro automático, pero me sigue llegando un correo diciendo que debo dinero ¿qué pasa si nunca lo pago?",2021-06-02T18:23:33Z
zFaoD6Bsp2s,"les cuento mi situación.
desde mediados de 2020 trabajo con los programas adobe premiere y after effects. este año tenía pensado cambiarme a adobe creativ cloud pero tengo que cancelar los otros dos planes pagando este porcentaje del plan anual de cobro mensual.
lo que yo hice es quitar mi dinero de mi tarjeta para que no puedan cobrarme. si yo llego a usar esa misma tarjeta para suscribirme desde otra cuenta en mi computadora puede rastrear mi otra cuenta como no paga? y así cobrarme el monto faltante?",2021-05-26T06:12:24Z
zFaoD6Bsp2s,"amigo no puedo cancerlarlo, que pasa si elimino mi cuenta",2021-05-11T04:11:24Z
zFaoD6Bsp2s,"Una duda  amigo 
Yo lo contraté en enero 2021 ahora lo quiero cancelar y me quieren cobrar 97 €
¿Cuando lo puedo cancelar para que no me cobren enero 2022?",2021-04-30T11:49:51Z
zFaoD6Bsp2s,"Ah... y te contaré que hace unos años yo pagaba una licencia de Plan para Fotógrafos que tiene Adobe y de repente de un año a otro lo subieron una enormidad y ellos te cobran en forma automática la renovación anual ya que la tarjeta de crédito queda vinculada a la cuenta y no la puedes desvincular... me costó muchisimo poder cancelar ese plan... dos años estuve dándome vueltas por todo el sitio y no sacaba nada en claro y ellos seguían cobrando hasta que un día en un blog del mismo adobe me parece, salía como hacerlo... Estos de Adobe son muy sinvergüenzas",2021-04-20T15:02:35Z
zFaoD6Bsp2s,"Hay que buscar alternativas...  El Diseño Gráfico, Web, etc.  no son sinónimos de Adobe... para procesar Fotografías hay muchas otras opciones y la suite de Serif son geniales",2021-04-20T14:55:29Z
zFaoD6Bsp2s,Una razón más para seguir usando Affinity Designer.,2021-04-18T21:15:29Z
zFaoD6Bsp2s,Gracias por confirmar y compartir la información,2021-04-18T19:29:43Z
875NqDCmJ7U,that survey check is an biggest scam since 2014,2022-02-25T10:41:10Z
875NqDCmJ7U,"Gommala, If You get in my hand ill peel your skin. This guy wasted my 30 miniutes..😡🤬",2021-12-24T11:29:07Z
875NqDCmJ7U,"Aap ullu banatheho humko.
Link tho apke chegg youtube channel ke dale hue he.
Bathathahu hum kya kar saktha he.
Jo logonko ullu banaya wo log sabi video ko 2 sec par pause karke dislike maarna he. Video na dheke.
Ho sake tho report bhi karna.

Kelo lekhin khel wapas bhi aakayega",2021-12-19T13:45:52Z
875NqDCmJ7U,"The telegram is just big, I'm not public, the other photo is too late I'm tired 😴💀",2021-12-09T00:11:54Z
875NqDCmJ7U,Video,2021-12-03T18:10:57Z
875NqDCmJ7U,does't work,2021-12-01T16:51:46Z
875NqDCmJ7U,ok,2021-11-19T09:55:57Z
875NqDCmJ7U,Its taking me back to youtube bruh,2021-11-04T11:01:22Z
q5Jq5oYpNMo,Which broker are you using?,2022-01-08T03:19:25Z
q5Jq5oYpNMo,Bro i want to learn more from you,2022-01-08T03:19:13Z
q5Jq5oYpNMo,great update guys! enjoyed the analysis. I'm thinking exactly along the lines of what you mentioned about bouncing in the new range and playing some short term options on the stock.,2021-12-27T18:03:10Z
q5Jq5oYpNMo,"Difference between google and adobe business?
Adobe has products that are all paid subscriptions, most of the infrastructure spend that Adobe does is for revenue generating product lines.",2021-12-21T21:00:36Z
q5Jq5oYpNMo,yesss!!! buy the fkin dip on ADBE! its a great stock with wide moat,2021-12-20T16:59:51Z
q5Jq5oYpNMo,I did..,2021-12-19T14:17:30Z
q5Jq5oYpNMo,What's the best dividend stock to buy right Now?,2021-12-17T17:33:25Z
q5Jq5oYpNMo,"would you make a video of the most favorite stocks you own, maybe once a month?",2021-12-17T17:24:13Z
q5Jq5oYpNMo,"The best stock analysis channel on YouTube, hands down!",2021-12-17T17:21:21Z
q5Jq5oYpNMo,"Aside from Seeking Alpha, have you tried any other software? I'm trying to up my research/analysis game and especially love the Charting Tool here.",2021-12-17T12:51:50Z
q5Jq5oYpNMo,This was the video I’ve been waiting for! Thanks for the info and your opinion! You’re the best!,2021-12-17T11:34:10Z
q5Jq5oYpNMo,Thanks dude. I think I will jump in at 440USD.,2021-12-17T08:00:08Z
q5Jq5oYpNMo,10%? lol shouldn't it be 18% since you calculate from ATH?,2021-12-17T07:17:29Z
q5Jq5oYpNMo,"Glad I sold all my ADBE at the end of November. It didn't look right to me, hardly any upward movement with other tech stocks were moving up. 10% drop was too much.",2021-12-17T05:01:08Z
q5Jq5oYpNMo,"But if you look back towards 2014, adbe is always valued at this level, and the technical chart also shows that adbe has support at 200ma as always. So I don't think this one is very overvalued and worth some small bet at the dip.",2021-12-17T04:49:01Z
q5Jq5oYpNMo,"Nope, I'm not touching this market",2021-12-17T04:39:06Z
q5Jq5oYpNMo,"Again your video is world class. One question we can’t answer is what is the right P/E ratio for Adobe. It’s been in the 50x for many years..whether it’s fair or not, I think the market just willing to give SAAS company a higher P/E. Yes much higher than tech giants MSFT or Google.. if it keeps that way, I won’t hesitate buying at $550 level, if at some point, the PE would drop to mid 30x, then you r screwed. With this lower guidance for 2022, ADBE probably only worth $400/share.. sorry, don’t have the answer.",2021-12-17T03:48:00Z
q5Jq5oYpNMo,I just don’t understand why would buy Adobe instead of Microsoft. You are getting a better company at a cheaper valuation.,2021-12-17T03:37:17Z
q5Jq5oYpNMo,"Great analysis Colin, I don't know if you ever have but take a look at ADSK financials, another one with sky high margins, recently switched to SAS model. Creators of Autocad, The Inventor etc",2021-12-17T03:14:29Z
q5Jq5oYpNMo,"Great video, once again!",2021-12-17T01:54:08Z
q5Jq5oYpNMo,The entire metaverse will be built on the “design back” of Adobe products,2021-12-17T01:53:28Z
q5Jq5oYpNMo,LOT OF 💰,2021-12-17T00:27:44Z
q5Jq5oYpNMo,summary to 2 words: don’t buy,2021-12-17T00:13:56Z
q5Jq5oYpNMo,"I will wait, Adbe usually have great dips",2021-12-17T00:13:30Z
q5Jq5oYpNMo,It's just too hard trying to time the market. Dips like this are great opportunity to me. Im gonna buy some shares in the coming days,2021-12-16T23:53:59Z
q5Jq5oYpNMo,Buying back stock when the price is high is not a good sign. Good thing it was only a billion.,2021-12-16T23:40:46Z
q5Jq5oYpNMo,"Great company, simply overpriced and with interest rates rising, growth companies will get hit, so I'll wait for now.",2021-12-16T23:08:03Z
q5Jq5oYpNMo,@Everything Outdoors people always say this during a bull run - and we have had an unprecedentedly long bull run. It can’t last forever. And by your logic you would’ve bought SHOP a month ago and be down 30%.,2021-12-19T10:40:09Z
q5Jq5oYpNMo,"@machoheadgames The last full cycle of rate happened from 2004 to 2006....going from 1 % to 5,25%....Adobe stock barely moved from their high in 2000 to 2010 just like tech giants. Like I said, overpriced. People see the last 10 years like the bull run will last forever, but there are better bargains out there.",2021-12-17T18:46:50Z
q5Jq5oYpNMo,ADBE and other large-cap growth performed well during the last rate hikes.,2021-12-17T17:58:33Z
q5Jq5oYpNMo,"@Everything Outdoors Still overpriced. You want to pay a premium for those companies...go ahead. It's overpriced. When you overpay for a company, you run the risk to wait on your return on your investment for years (See my example of Microsoft that took them a decade to get back to their all time highs).",2021-12-17T03:05:28Z
q5Jq5oYpNMo,"@Fil B A grade stocks in this category are never a bargain. SHOP has never been cheap but im sure glad to have bought it 2 yrs ago based on their potential. Tech P/E's have to be comparable and many investors have been sucked into value traps and end up in sunken cost fallacy. I have to agree with Idnan, with Adobes free cash flow, they don't need credit to grow and those margins are a life saver if we end up in a period of reduced spending. The value companies however would almost certainly have to rely on credit, if we're headed for a crash, value is one of the last places Id want to be, unless consumer staple maybe.",2021-12-17T02:55:57Z
q5Jq5oYpNMo,"@idnan Khan I don't fear the crash, Adobe is simply not a bargain...if it's not a bargain now, then I shouldn't invest in it. I don't know if a crash will happen or not, but the elements are there for the stock suffer more in the next year and I would rather wait for it until it does drop...if it doesn't drop, then I move on to another stock on my watchlist. In this case, at the current price....Adobe is not a good spot for an investment.",2021-12-17T02:38:13Z
q5Jq5oYpNMo,"@Fil B buying a good company at a fair value is a positive. If a crash is what you fear then really you can either hold cash, invest in crypto or real estate.... Stocks.. Erm AliBaba is all I can think of, so that logic suggests just don't invest in stocks at this time at all. Crashes almost always happen when you least expect them.. You'll know.",2021-12-17T02:08:41Z
q5Jq5oYpNMo,"@idnan Khan Nope, I don't pay a growth company a premium price knowing that interest rates and supply chain issues will rise and with COVID still not gone. I went through the dot com bubble and many companies disappeared overnight or in a top tier company like Microsoft's case, it took nearly a decade to get back to their previous highs....and some like Intel and Micron never reached their previous highs despite making more revenue. If Adobe was a bargain now or at the very least fair value, this would be a no brainer, I would buy....in the meantime there are thousands of companies to chose from and all you need is to look for the few who are a bargain.

That's what a value investor does....and not simply buy any companies shares at any price just because they are a good company.",2021-12-17T01:20:45Z
q5Jq5oYpNMo,"They're good for cash... Always difficult to time the market, after a 11% drop it's not a bad idea to dca in.",2021-12-17T00:39:20Z
q5Jq5oYpNMo,Spot on!,2021-12-16T23:55:03Z
q5Jq5oYpNMo,Agreed.,2021-12-16T23:36:39Z
q5Jq5oYpNMo,I think it's worth waiting a bit on this one,2021-12-16T22:47:41Z
K7R5k1USMb8,"Boa noite amigo, uma dúvida, seja honesto por favor kkk, assim eu não quero ganhar 10 mil por mês, mas será que pelo menos R$900,00 eu tiro por mês nesse negocio de venda de fotos e vídeos? a e outra coisa, depois de conseguir os $25,00, demora muito pra receber e quando receber, já vem convertido?",2022-03-16T00:28:19Z
K7R5k1USMb8,"Olá Wallce. Tudo be? Gostaria de saber a diferença na forma de.pagamento entre payonner, paypal e Skrill? Se posso assinar minhas ilustraçoes e se essas imagens poderão ser usadas em outras plataformas para venda? Grata.",2022-03-09T16:56:42Z
K7R5k1USMb8,"Para enviar vetoriais e pngs, é o mesmo dos de fotos? Grato",2022-03-02T20:59:20Z
K7R5k1USMb8,É melhor fazer upload de minhas artes sem assinatura ou com assinatura ?,2022-02-21T15:26:48Z
K7R5k1USMb8,"Amigo. Boa noite.
Queria saber de vc se esse site cobra mensalidade? Pq vi que ele dá uma opção de por cartão de crédito. E um valor mensal.ou anual. Certo ?
Ou podemos postar as fotos grátis por esse site ?",2022-02-04T22:41:19Z
K7R5k1USMb8,"Bom dia amigão, onde eu consigo imagens para baixar para vender tanto no shutterstock ou no Adobe stock?",2022-02-04T11:38:59Z
K7R5k1USMb8,"Pode enviar qualquer tipo de foto? Ex: fotos de viagem, de paisagens ?",2022-01-27T19:14:00Z
K7R5k1USMb8,Nao conseguir enviar o meu,2022-01-26T19:40:12Z
